,week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches
920,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,3,OAK,LA,"[OAK , LA]"
921,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
922,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,OAK,LA,"[OAK , LA]"
923,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,20,OAK,LA,"[OAK , LA]"
924,1,2018091001,LA,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,19,OAK,LA,"[OAK , LA]"
925,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,12,OAK,LA,"[OAK , LA]"
926,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
927,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,11,OAK,LA,"[OAK , LA]"
928,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,6,OAK,LA,"[OAK , LA]"
929,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,11,OAK,LA,"[OAK , LA]"
930,1,2018091001,OAK,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,28,OAK,LA,"[OAK , LA]"
931,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,3,OAK,LA,"[OAK , LA]"
932,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
933,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,OAK,LA,"[OAK , LA]"
934,1,2018091001,LA,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
935,1,2018091001,LA,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-8,OAK,LA,"[OAK , LA]"
936,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,17,OAK,LA,"[OAK , LA]"
937,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,8,OAK,LA,"[OAK , LA]"
938,1,2018091001,OAK,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,-2,OAK,LA,"[OAK , LA]"
939,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,IN,0,OAK,LA,"[OAK , LA]"
940,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
941,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
942,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,7,OAK,LA,"[OAK , LA]"
943,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,9,OAK,LA,"[OAK , LA]"
944,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,5,OAK,LA,"[OAK , LA]"
945,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
946,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,7,OAK,LA,"[OAK , LA]"
947,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,14,OAK,LA,"[OAK , LA]"
948,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,9,OAK,LA,"[OAK , LA]"
949,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
950,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,5,OAK,LA,"[OAK , LA]"
951,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,23,OAK,LA,"[OAK , LA]"
952,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,OAK,LA,"[OAK , LA]"
953,1,2018091001,LA,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
954,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
955,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
956,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",SCRAMBLE,I,0,OAK,LA,"[OAK , LA]"
957,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
958,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,12,OAK,LA,"[OAK , LA]"
959,1,2018091001,OAK,play_type_sack,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"3 DL, 4 LB, 4 DB",SCRAMBLE,S,-3,OAK,LA,"[OAK , LA]"
960,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,OAK,LA,"[OAK , LA]"
961,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,30,OAK,LA,"[OAK , LA]"
962,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,OAK,LA,"[OAK , LA]"
963,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,4,OAK,LA,"[OAK , LA]"
964,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
965,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,OAK,LA,"[OAK , LA]"
966,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,OAK,LA,"[OAK , LA]"
967,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,9,OAK,LA,"[OAK , LA]"
968,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
969,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
970,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,OAK,LA,"[OAK , LA]"
971,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,I,0,OAK,LA,"[OAK , LA]"
972,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,OAK,LA,"[OAK , LA]"
973,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
974,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
975,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,3,OAK,LA,"[OAK , LA]"
976,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,32,OAK,LA,"[OAK , LA]"
977,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,IN,0,OAK,LA,"[OAK , LA]"
978,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,OAK,LA,"[OAK , LA]"
979,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,OAK,LA,"[OAK , LA]"
980,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,4.0,"3 DL, 4 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,OAK,LA,"[OAK , LA]"
981,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,OAK,LA,"[OAK , LA]"
982,1,2018091001,LA,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,I,0,OAK,LA,"[OAK , LA]"
983,1,2018091001,LA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,OAK,LA,"[OAK , LA]"
984,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,7,OAK,LA,"[OAK , LA]"
985,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,8,OAK,LA,"[OAK , LA]"
986,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,7,OAK,LA,"[OAK , LA]"
987,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,IN,0,OAK,LA,"[OAK , LA]"
988,1,2018091001,OAK,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,27,OAK,LA,"[OAK , LA]"
989,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,8,OAK,LA,"[OAK , LA]"
990,1,2018091001,OAK,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,8,OAK,LA,"[OAK , LA]"
18606,1,2018090600,PHI,play_type_unknown,,"1 RB, 1 TE, 3 WR",,,"3 DL, 3 LB, 5 DB",,I,0,PHI,ATL,"[PHI , ATL]"
18607,1,2018090600,PHI,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"3 DL, 3 LB, 5 DB",,C,7,PHI,ATL,"[PHI , ATL]"
18608,1,2018090600,PHI,play_type_unknown,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,,"3 DL, 3 LB, 5 DB",,I,0,PHI,ATL,"[PHI , ATL]"
18609,1,2018090600,PHI,play_type_unknown,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,,"3 DL, 3 LB, 5 DB",,C,10,PHI,ATL,"[PHI , ATL]"
18610,1,2018090600,ATL,play_type_unknown,EMPTY,"1 RB, 1 TE, 3 WR",5.0,,"4 DL, 1 LB, 6 DB",,I,0,PHI,ATL,"[PHI , ATL]"
18611,1,2018090901,PIT,play_type_unknown,EMPTY,"1 RB, 1 TE, 3 WR",4.0,,"4 DL, 2 LB, 5 DB",,I,0,CLE,PIT,"[CLE , PIT]"
18612,1,2018090901,CLE,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"2 DL, 3 LB, 6 DB",,IN,0,CLE,PIT,"[CLE , PIT]"
18613,1,2018090901,CLE,play_type_unknown,I_FORM,"1 RB, 3 TE, 1 WR",7.0,,"3 DL, 4 LB, 4 DB",,I,0,CLE,PIT,"[CLE , PIT]"
18614,1,2018090902,CIN,play_type_unknown,EMPTY,"1 RB, 1 TE, 3 WR",5.0,,"4 DL, 2 LB, 5 DB",,I,0,IND,CIN,"[IND , CIN]"
18615,1,2018090902,IND,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,,"4 DL, 2 LB, 5 DB",,I,0,IND,CIN,"[IND , CIN]"
18616,1,2018090902,IND,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"4 DL, 2 LB, 5 DB",,S,-5,IND,CIN,"[IND , CIN]"
18617,1,2018090902,CIN,play_type_unknown,EMPTY,"1 RB, 1 TE, 3 WR",5.0,,"4 DL, 1 LB, 6 DB",,I,0,IND,CIN,"[IND , CIN]"
18618,1,2018090903,MIA,play_type_unknown,,"1 RB, 1 TE, 3 WR",,,"2 DL, 4 LB, 5 DB",,I,0,MIA,TEN,"[MIA , TEN]"
18619,1,2018090900,BAL,play_type_unknown,EMPTY,"1 RB, 1 TE, 3 WR",5.0,,"3 DL, 3 LB, 5 DB",,I,0,BAL,BUF,"[BAL , BUF]"
18620,1,2018090900,BAL,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,,"4 DL, 2 LB, 5 DB",,C,3,BAL,BUF,"[BAL , BUF]"
18621,1,2018090900,BUF,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"2 DL, 4 LB, 5 DB",,I,0,BAL,BUF,"[BAL , BUF]"
18622,1,2018090905,NE,play_type_unknown,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,,"4 DL, 2 LB, 5 DB",,I,0,NE,HOU,"[NE , HOU]"
18623,1,2018090905,NE,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"3 DL, 2 LB, 6 DB",,I,0,NE,HOU,"[NE , HOU]"
18624,1,2018090905,HOU,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"4 DL, 2 LB, 5 DB",,I,0,NE,HOU,"[NE , HOU]"
18625,1,2018090907,NYG,play_type_unknown,SINGLEBACK,"1 RB, 2 TE, 2 WR",5.0,,"3 DL, 3 LB, 5 DB",,I,0,NYG,JAX,"[NYG , JAX]"
18626,1,2018090907,NYG,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"3 DL, 3 LB, 5 DB",,I,0,NYG,JAX,"[NYG , JAX]"
18627,1,2018090907,NYG,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"3 DL, 3 LB, 5 DB",,I,0,NYG,JAX,"[NYG , JAX]"
18628,1,2018090907,NYG,play_type_unknown,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,,"4 DL, 3 LB, 4 DB",,I,0,NYG,JAX,"[NYG , JAX]"
18629,1,2018090906,TB,play_type_unknown,,,,,,,I,0,NO,TB,"[NO , TB]"
18630,1,2018090906,TB,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"4 DL, 2 LB, 5 DB",,I,0,NO,TB,"[NO , TB]"
18631,1,2018090906,TB,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"4 DL, 2 LB, 5 DB",,I,0,NO,TB,"[NO , TB]"
18632,1,2018090906,NO,play_type_unknown,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,,"4 DL, 3 LB, 4 DB",,I,0,NO,TB,"[NO , TB]"
18633,1,2018090909,WAS,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"4 DL, 2 LB, 5 DB",,C,3,ARI,WAS,"[ARI , WAS]"
18634,1,2018090909,WAS,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"3 DL, 2 LB, 6 DB",,I,0,ARI,WAS,"[ARI , WAS]"
18635,1,2018090909,WAS,play_type_unknown,I_FORM,"1 RB, 2 TE, 2 WR",8.0,,"4 DL, 2 LB, 5 DB",,I,0,ARI,WAS,"[ARI , WAS]"
18636,1,2018090909,ARI,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"2 DL, 4 LB, 5 DB",,I,0,ARI,WAS,"[ARI , WAS]"
18637,1,2018090910,CAR,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"4 DL, 2 LB, 5 DB",,I,0,CAR,DAL,"[CAR , DAL]"
18638,1,2018090910,DAL,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,,"4 DL, 2 LB, 5 DB",,I,0,CAR,DAL,"[CAR , DAL]"
18639,1,2018090910,DAL,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,,"4 DL, 2 LB, 5 DB",,I,0,CAR,DAL,"[CAR , DAL]"
18640,1,2018090910,DAL,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,,"4 DL, 2 LB, 5 DB",,I,0,CAR,DAL,"[CAR , DAL]"
18641,1,2018090912,CHI,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"2 DL, 3 LB, 6 DB",,I,0,GB,CHI,"[GB , CHI]"
18642,1,2018090912,CHI,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,,"1 DL, 3 LB, 7 DB",,I,0,GB,CHI,"[GB , CHI]"
18643,1,2018091000,DET,play_type_unknown,I_FORM,"2 RB, 1 TE, 2 WR",8.0,,"4 DL, 3 LB, 4 DB",,I,0,DET,NYJ,"[DET , NYJ]"
18644,1,2018091000,NYJ,play_type_unknown,EMPTY,"1 RB, 3 TE, 1 WR",6.0,,"3 DL, 3 LB, 5 DB",,I,0,DET,NYJ,"[DET , NYJ]"
18645,1,2018091000,DET,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"3 DL, 3 LB, 5 DB",,C,4,DET,NYJ,"[DET , NYJ]"
18646,1,2018091001,OAK,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"3 DL, 3 LB, 5 DB",,S,-7,OAK,LA,"[OAK , LA]"
18647,1,2018091001,LA,play_type_unknown,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,,"4 DL, 2 LB, 5 DB",,I,0,OAK,LA,"[OAK , LA]"
18648,1,2018091001,LA,play_type_unknown,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,,"4 DL, 2 LB, 5 DB",,I,0,OAK,LA,"[OAK , LA]"
